"","wavenumber","spectra"
"8086cc9e6afa8124b60c6a1de44e34a2270",1716,0.126
"8086cc9e6afa8124b60c6a1de44e34a2271",1722,0.122
"8086cc9e6afa8124b60c6a1de44e34a2272",1728,0.135
"8086cc9e6afa8124b60c6a1de44e34a2273",1734,0.145
"8086cc9e6afa8124b60c6a1de44e34a2274",1740,0.129
"8086cc9e6afa8124b60c6a1de44e34a2275",1746,0.1
"8086cc9e6afa8124b60c6a1de44e34a2276",1752,0.066
"8086cc9e6afa8124b60c6a1de44e34a2277",1758,0.036
"8086cc9e6afa8124b60c6a1de44e34a2278",1764,0.016
"8086cc9e6afa8124b60c6a1de44e34a2279",1770,0.006
"8086cc9e6afa8124b60c6a1de44e34a2280",1776,0
"8086cc9e6afa8124b60c6a1de44e34a2281",1782,0
"8086cc9e6afa8124b60c6a1de44e34a2282",1788,0
"8086cc9e6afa8124b60c6a1de44e34a2283",1794,0
"8086cc9e6afa8124b60c6a1de44e34a2284",1800,0
"8086cc9e6afa8124b60c6a1de44e34a2285",1806,0
"8086cc9e6afa8124b60c6a1de44e34a2286",1812,0
"8086cc9e6afa8124b60c6a1de44e34a2287",1818,0
"8086cc9e6afa8124b60c6a1de44e34a2288",1824,0
"8086cc9e6afa8124b60c6a1de44e34a2289",1830,0
"8086cc9e6afa8124b60c6a1de44e34a2290",1836,0
"8086cc9e6afa8124b60c6a1de44e34a2291",1842,0
"8086cc9e6afa8124b60c6a1de44e34a2292",1848,0
"8086cc9e6afa8124b60c6a1de44e34a2293",1854,0
"8086cc9e6afa8124b60c6a1de44e34a2294",1860,0
"8086cc9e6afa8124b60c6a1de44e34a2295",1866,0
"8086cc9e6afa8124b60c6a1de44e34a2296",1872,0
"8086cc9e6afa8124b60c6a1de44e34a2297",1878,0
"8086cc9e6afa8124b60c6a1de44e34a2298",1884,0
"8086cc9e6afa8124b60c6a1de44e34a2299",1890,0
"8086cc9e6afa8124b60c6a1de44e34a2300",1896,0
"8086cc9e6afa8124b60c6a1de44e34a2301",1902,0
"8086cc9e6afa8124b60c6a1de44e34a2302",1908,0
"8086cc9e6afa8124b60c6a1de44e34a2303",1914,0
"8086cc9e6afa8124b60c6a1de44e34a2304",1920,0
"8086cc9e6afa8124b60c6a1de44e34a2305",1926,0
"8086cc9e6afa8124b60c6a1de44e34a2306",1932,0
"8086cc9e6afa8124b60c6a1de44e34a2307",1938,0
"8086cc9e6afa8124b60c6a1de44e34a2308",1944,0
"8086cc9e6afa8124b60c6a1de44e34a2309",1950,0
"8086cc9e6afa8124b60c6a1de44e34a2310",1956,0
"8086cc9e6afa8124b60c6a1de44e34a2311",1962,0
"8086cc9e6afa8124b60c6a1de44e34a2312",1968,0
"8086cc9e6afa8124b60c6a1de44e34a2313",1974,0
"8086cc9e6afa8124b60c6a1de44e34a2314",1980,0
"8086cc9e6afa8124b60c6a1de44e34a2315",1986,0
"8086cc9e6afa8124b60c6a1de44e34a2316",1992,0
"8086cc9e6afa8124b60c6a1de44e34a2317",1998,0
"8086cc9e6afa8124b60c6a1de44e34a2318",2004,0
"8086cc9e6afa8124b60c6a1de44e34a2319",2010,0
"8086cc9e6afa8124b60c6a1de44e34a2320",2016,0
"8086cc9e6afa8124b60c6a1de44e34a2321",2022,0
"8086cc9e6afa8124b60c6a1de44e34a2322",2028,0
"8086cc9e6afa8124b60c6a1de44e34a2323",2034,0
"8086cc9e6afa8124b60c6a1de44e34a2324",2040,0
"8086cc9e6afa8124b60c6a1de44e34a2325",2046,0
"8086cc9e6afa8124b60c6a1de44e34a2326",2052,0.001
"8086cc9e6afa8124b60c6a1de44e34a2327",2058,0
"8086cc9e6afa8124b60c6a1de44e34a2328",2064,0
"8086cc9e6afa8124b60c6a1de44e34a2329",2070,0
"8086cc9e6afa8124b60c6a1de44e34a2330",2076,0
"8086cc9e6afa8124b60c6a1de44e34a2331",2082,0
"8086cc9e6afa8124b60c6a1de44e34a2332",2088,0
"8086cc9e6afa8124b60c6a1de44e34a2333",2094,0
"8086cc9e6afa8124b60c6a1de44e34a2334",2100,0
"8086cc9e6afa8124b60c6a1de44e34a2335",2106,0
"8086cc9e6afa8124b60c6a1de44e34a2336",2112,0
"8086cc9e6afa8124b60c6a1de44e34a2337",2118,0
"8086cc9e6afa8124b60c6a1de44e34a2338",2124,0
"8086cc9e6afa8124b60c6a1de44e34a2339",2130,0
"8086cc9e6afa8124b60c6a1de44e34a2340",2136,0
"8086cc9e6afa8124b60c6a1de44e34a2341",2142,0
"8086cc9e6afa8124b60c6a1de44e34a2342",2148,0
"8086cc9e6afa8124b60c6a1de44e34a2343",2154,0
"8086cc9e6afa8124b60c6a1de44e34a2344",2160,0
"8086cc9e6afa8124b60c6a1de44e34a2345",2166,0.009
"8086cc9e6afa8124b60c6a1de44e34a2346",2172,0
"8086cc9e6afa8124b60c6a1de44e34a2347",2178,0
"8086cc9e6afa8124b60c6a1de44e34a2348",2184,0
"8086cc9e6afa8124b60c6a1de44e34a2349",2190,0
"8086cc9e6afa8124b60c6a1de44e34a2350",2196,0
"8086cc9e6afa8124b60c6a1de44e34a2351",2202,0
"8086cc9e6afa8124b60c6a1de44e34a2352",2208,0
"8086cc9e6afa8124b60c6a1de44e34a2353",2214,0
"8086cc9e6afa8124b60c6a1de44e34a2354",2220,0
"8086cc9e6afa8124b60c6a1de44e34a2355",2226,0
"8086cc9e6afa8124b60c6a1de44e34a2356",2232,0
"8086cc9e6afa8124b60c6a1de44e34a2357",2238,0
"8086cc9e6afa8124b60c6a1de44e34a2358",2244,0
"8086cc9e6afa8124b60c6a1de44e34a2359",2250,0
"8086cc9e6afa8124b60c6a1de44e34a2360",2256,0
"8086cc9e6afa8124b60c6a1de44e34a2361",2262,0
"8086cc9e6afa8124b60c6a1de44e34a2362",2268,0
"8086cc9e6afa8124b60c6a1de44e34a2363",2274,0
"8086cc9e6afa8124b60c6a1de44e34a2364",2280,0
"8086cc9e6afa8124b60c6a1de44e34a2365",2286,0
"8086cc9e6afa8124b60c6a1de44e34a2366",2292,0
"8086cc9e6afa8124b60c6a1de44e34a2367",2298,0
"8086cc9e6afa8124b60c6a1de44e34a2368",2304,0
"8086cc9e6afa8124b60c6a1de44e34a2369",2310,0
"8086cc9e6afa8124b60c6a1de44e34a2370",2316,0
"8086cc9e6afa8124b60c6a1de44e34a2371",2322,0
"8086cc9e6afa8124b60c6a1de44e34a2372",2328,0
"8086cc9e6afa8124b60c6a1de44e34a2373",2334,0
"8086cc9e6afa8124b60c6a1de44e34a2374",2340,0
"8086cc9e6afa8124b60c6a1de44e34a2375",2346,0
"8086cc9e6afa8124b60c6a1de44e34a2376",2352,0
"8086cc9e6afa8124b60c6a1de44e34a2377",2358,0
"8086cc9e6afa8124b60c6a1de44e34a2378",2364,0
"8086cc9e6afa8124b60c6a1de44e34a2379",2370,0
"8086cc9e6afa8124b60c6a1de44e34a2380",2376,0
"8086cc9e6afa8124b60c6a1de44e34a2381",2382,0
"8086cc9e6afa8124b60c6a1de44e34a2382",2388,0
"8086cc9e6afa8124b60c6a1de44e34a2383",2394,0
"8086cc9e6afa8124b60c6a1de44e34a2384",2400,0
"8086cc9e6afa8124b60c6a1de44e34a2385",2406,0
"8086cc9e6afa8124b60c6a1de44e34a2386",2412,0
"8086cc9e6afa8124b60c6a1de44e34a2387",2418,0
"8086cc9e6afa8124b60c6a1de44e34a2388",2424,0
"8086cc9e6afa8124b60c6a1de44e34a2389",2430,0
"8086cc9e6afa8124b60c6a1de44e34a2390",2436,0
"8086cc9e6afa8124b60c6a1de44e34a2391",2442,0
"8086cc9e6afa8124b60c6a1de44e34a2392",2448,0
"8086cc9e6afa8124b60c6a1de44e34a2393",2454,0
"8086cc9e6afa8124b60c6a1de44e34a2394",2460,0
"8086cc9e6afa8124b60c6a1de44e34a2395",2466,0
"8086cc9e6afa8124b60c6a1de44e34a2396",2472,0
"8086cc9e6afa8124b60c6a1de44e34a2397",2478,0
"8086cc9e6afa8124b60c6a1de44e34a2398",2484,0
"8086cc9e6afa8124b60c6a1de44e34a2399",2490,0
"8086cc9e6afa8124b60c6a1de44e34a2400",2496,0
"8086cc9e6afa8124b60c6a1de44e34a2401",2502,0
"8086cc9e6afa8124b60c6a1de44e34a2402",2508,0
"8086cc9e6afa8124b60c6a1de44e34a2403",2514,0
"8086cc9e6afa8124b60c6a1de44e34a2404",2520,0
"8086cc9e6afa8124b60c6a1de44e34a2405",2526,0
"8086cc9e6afa8124b60c6a1de44e34a2406",2532,0
"8086cc9e6afa8124b60c6a1de44e34a2407",2538,0
"8086cc9e6afa8124b60c6a1de44e34a2408",2544,0
"8086cc9e6afa8124b60c6a1de44e34a2409",2550,0
"8086cc9e6afa8124b60c6a1de44e34a2410",2556,0
"8086cc9e6afa8124b60c6a1de44e34a2411",2562,0
"8086cc9e6afa8124b60c6a1de44e34a2412",2568,0
"8086cc9e6afa8124b60c6a1de44e34a2413",2574,0
"8086cc9e6afa8124b60c6a1de44e34a2414",2580,0
"8086cc9e6afa8124b60c6a1de44e34a2415",2586,0
"8086cc9e6afa8124b60c6a1de44e34a2416",2592,0
"8086cc9e6afa8124b60c6a1de44e34a2417",2598,0
"8086cc9e6afa8124b60c6a1de44e34a2418",2604,0
"8086cc9e6afa8124b60c6a1de44e34a2419",2610,0
